,time,passenger_pos,destination_pos,distance,reward,wait_time
765,2022/6/29 21:36,[15.29562029 15.03826934],[1.50729029 1.04734658],19.64342036,104.1628264,2
766,2022/6/29 18:40,[16.53479886 13.1453584 ],[25.17541185  4.82038754],11.99855544,75.4945829,19
767,2022/6/29 18:06,[ 0.74914986 13.47116304],[7.1243567 1.4884312],13.57310298,81.39913618,4
768,2022/6/29 19:10,[21.73794861  3.34779   ],[18.249585    8.43149251],6.165444981,20.91361245,6
769,2022/6/29 22:20,[ 5.20488151 11.39254569],[24.04337329 11.76280731],18.84213008,101.1579878,18
770,2022/6/29 18:10,[22.52308948  3.7645889 ],[23.18314259  7.10799975],3.407941634,14.01985408,14
771,2022/6/29 23:04,[20.3217939  16.97344665],[27.87434152 11.61967554],9.25763688,28.6440922,6
772,2022/6/29 19:07,[1.98495567 0.57466457],[24.80575683 15.74206913],27.40144388,133.2554146,11
773,2022/6/29 22:44,[23.25732156  7.032768  ],[10.35251237  0.90311617],14.28659273,84.07472274,6
774,2022/6/29 19:16,[28.84476974 20.0360372 ],[27.99615263  7.96489222],12.10093765,75.8785162,17
775,2022/6/29 20:03,[18.34390834 20.35499905],[ 9.52649101 25.44327705],10.18024663,68.67592485,16
776,2022/6/29 23:27,[28.41484389 26.54565353],[22.17200928  8.32394039],19.26145928,102.7304723,15
777,2022/6/29 23:45,[ 8.44848126 28.90080961],[ 0.30853488 21.4814992 ],11.01385011,71.80193791,9
778,2022/6/29 22:29,[21.18738488 18.68068623],[29.70326538  9.35638307],12.62786008,77.85447529,2
779,2022/6/29 18:21,[10.19915591  2.36818209],[13.2839441   7.83145579],6.274016069,21.18504017,7
780,2022/6/29 22:06,[10.30160107 25.03715371],[28.06453541  5.57199216],26.35174284,129.3190356,16
781,2022/6/29 20:11,[11.17526795 27.85891686],[1.85425382 2.77081584],26.76367159,130.8637685,16
782,2022/6/29 18:35,[ 4.88372968 17.85638502],[ 4.51416813 29.04229144],11.19200957,72.47003588,12
783,2022/6/29 22:07,[13.40143582 15.04553881],[ 7.39975847 14.12880757],6.071287104,20.67821776,7
784,2022/6/29 20:33,[19.85740898 22.53531411],[22.61604248 17.33673338],5.885176326,20.21294081,17
785,2022/6/29 22:15,[27.13079325 24.52223542],[22.71144344  1.66816565],23.27743881,117.7903956,4
786,2022/6/29 23:11,[0.20633887 6.37341832],[19.90570782 12.33592467],20.58194886,107.6823082,7
787,2022/6/29 19:54,[12.07218778 26.53760665],[26.86688544 27.27525792],14.81307559,86.04903346,2
788,2022/6/29 18:02,[ 9.4163423  20.73167438],[8.14899544 5.71829499],15.06677566,87.00040872,18
789,2022/6/29 18:00,[ 5.53897372 10.26322863],[12.89872859 24.92847513],16.40839562,92.03148358,11
790,2022/6/29 19:00,[ 3.5967328  22.04777542],[15.94364743  8.63836028],18.22796519,98.85486948,1
791,2022/6/29 22:14,[14.78458754  8.99826209],[17.88245866 13.01531769],5.072823781,18.18205945,7
792,2022/6/29 22:02,[4.93216587 3.49749224],[16.40087046 27.072391  ],26.21654128,128.8120298,15
793,2022/6/29 22:44,[10.3187306  21.99000322],[19.75984065 27.94664743],11.16316126,72.36185472,1
794,2022/6/29 18:54,[24.62943052 16.99815777],[19.71091495 26.951594  ],11.10237309,72.13389909,15
795,2022/6/29 19:13,[11.98556354  9.80384118],[ 0.32433251 24.79653223],18.99381726,101.7268147,7
796,2022/6/29 18:28,[24.02942101  3.13363554],[17.30572143 13.91945095],12.70991542,78.16218281,14
797,2022/6/29 19:44,[ 3.56127287 29.41704681],[6.44087662 2.0170254 ],27.55092178,133.8159567,5
798,2022/6/29 22:54,[17.84542139 22.16600031],[ 0.97330338 19.76152916],17.04258922,94.40970959,16
799,2022/6/29 18:09,[15.96875628  3.09795027],[ 5.17571631 17.03922892],17.63090929,96.61590983,19
800,2022/6/29 20:09,[ 8.89072841 28.14947186],[24.56220688 29.5070162 ],15.73016733,89.4881275,17
801,2022/6/29 22:40,[ 7.79012517 29.09170898],[12.93701609 10.42556386],19.36273379,103.1102517,14
802,2022/6/29 22:36,[1.51048581 1.58295774],[20.76033768 13.73786983],22.76617414,115.873153,1
803,2022/6/29 19:50,[ 6.79564878 18.41910919],[ 7.58574355 17.32895263],1.346362159,13,12
804,2022/6/29 19:07,[10.77626241 24.7065668 ],[24.62088482 14.32051194],17.30733097,95.40249113,14
805,2022/6/29 22:36,[10.52457328 10.8767939 ],[24.17143577  9.84538448],13.68578318,81.82168692,3
806,2022/6/29 21:18,[6.27178121 2.54065026],[14.00079363 14.46396297],14.20925821,83.78471829,7
807,2022/6/29 21:27,[25.22726131  6.63716089],[11.42973821 24.25217217],22.3754389,114.4078959,13
808,2022/6/29 22:36,[24.70870832 11.53833228],[13.7737207   9.09857673],11.20385476,72.51445535,12
809,2022/6/29 23:54,[27.97664635  3.55931297],[28.01248269 20.51599356],16.95671845,94.08769419,3
810,2022/6/29 23:23,[15.94716458  0.97977182],[14.26788575 12.23244315],11.37728392,73.16481469,14
811,2022/6/29 18:08,[ 4.83656436 19.69228811],[29.13452722 16.86566433],24.46182334,122.2318375,12
812,2022/6/29 21:45,[21.44259829  2.05351358],[12.53000987  3.49075455],9.027729169,28.06932292,9
813,2022/6/29 22:46,[18.38387507 28.15446475],[19.85333197  2.30409145],25.89210504,127.5953939,19
814,2022/6/29 20:48,[10.63998615 16.51990138],[12.09623268 25.00932031],8.613413247,27.03353312,4
815,2022/6/29 18:30,[24.44013014 18.3549306 ],[11.20373835  7.66009121],17.01709896,94.31412111,10
816,2022/6/29 18:25,[ 3.17622955 10.6469305 ],[12.39517552 20.27468775],13.32976648,80.4866243,2
817,2022/6/29 21:56,[19.74479473  2.10324419],[11.85777946  5.45336602],8.569032971,26.92258243,14
818,2022/6/29 23:08,[ 4.70438116 24.81906449],[ 1.2574565  12.57548628],12.71953211,78.19824541,5
819,2022/6/29 23:30,[ 5.04610967 26.37990647],[16.7112154   6.94141909],22.67001286,115.5125482,6
820,2022/6/29 21:47,[15.07281861 21.94459079],[28.74354027  6.61338013],20.54104795,107.5289298,3
821,2022/6/29 23:46,[26.58545316 28.02912343],[27.49261634 19.06243071],9.012464887,28.03116222,5
822,2022/6/29 19:50,[18.89461963 12.096319  ],[22.57193647 15.93882055],5.318597307,18.79649327,1
823,2022/6/29 22:32,[20.32314214 12.85373712],[21.94489392 24.73414553],11.99058726,75.46470223,5
824,2022/6/29 22:20,[ 4.3930877  24.98789147],[16.20889595 25.33997727],11.82105279,74.82894798,16
825,2022/6/29 21:17,[12.93905119 11.37121456],[27.45182198  7.53507803],15.01121112,86.79204171,4
826,2022/6/29 18:00,[25.32636976 14.52061718],[15.42286328  9.25404844],11.21678148,72.56293056,3
827,2022/6/29 23:44,[17.19126602  9.75633589],[1.17808243 8.15995816],16.09255948,90.84709805,12
828,2022/6/29 19:18,[ 0.1913713  29.35064361],[28.97241629 11.85465892],33.68171657,156.8064371,8
829,2022/6/29 19:02,[21.85112563 10.37418295],[20.13279471 24.16290129],13.89537386,82.60765196,17
830,2022/6/29 22:41,[28.40268734 12.00636828],[23.49893949  7.97785352],6.346311853,21.36577963,19
831,2022/6/29 19:28,[29.70996911  0.77308796],[18.1058642  19.78517945],22.27363629,114.0261361,13
832,2022/6/29 19:48,[20.64136671  3.61162736],[28.1558935   5.43549837],7.732698,24.831745,1
833,2022/6/29 22:33,[18.6826021   6.68028237],[ 9.21649251 16.39375625],13.56314143,81.36178037,20
834,2022/6/29 18:13,[12.51580256  4.80676803],[ 5.12809207 12.54434364],10.69805322,70.61769956,3
835,2022/6/29 23:52,[22.71848935 26.93893941],[ 2.52382987 11.79311723],25.24322089,125.1620783,6
836,2022/6/29 23:16,[3.00736691 0.49777442],[19.85156048 18.07348326],24.34404235,121.7901588,4
837,2022/6/29 21:09,[4.89057341 7.01438499],[ 0.71123261 25.04841617],18.5119737,99.91990136,2
838,2022/6/29 22:31,[29.24071788  4.0637861 ],[ 6.94425641 26.05228572],31.31495345,147.9310754,15
839,2022/6/29 23:11,[27.79391394 12.58882148],[1.51867417 1.18175501],28.64453509,137.9170066,18
840,2022/6/29 22:24,[17.21849598 11.78685327],[ 0.85957283 17.49757177],17.32705031,95.47643868,17
841,2022/6/29 18:28,[ 0.3390761  23.62115874],[9.19298468 1.20774009],24.09881808,120.8705678,19
842,2022/6/29 18:19,[17.65056663 11.93053243],[29.2140124  16.32595988],12.3706532,76.88994949,17
843,2022/6/29 19:25,[ 8.25717543 21.28316594],[ 8.14476008 27.12729874],5.845213891,20.11303473,19
844,2022/6/29 21:01,[11.24165912 16.49605688],[ 1.51719311 12.78363714],10.40900088,69.53375331,16
845,2022/6/29 21:36,[24.97090619 24.16946416],[6.72955677 6.78237213],25.20035313,125.0013243,1
846,2022/6/29 23:26,[24.51915937 27.91195261],[ 2.86082764 13.50175918],26.01416936,128.0531351,7
847,2022/6/29 18:05,[10.12362837 26.12065366],[2.50574744 6.33377828],21.20265425,110.0099535,20
848,2022/6/29 20:09,[22.57405013  1.53881547],[14.77606142 13.26321104],14.08084086,83.30315323,7
849,2022/6/29 19:32,[10.03203537 11.83716946],[15.89821761  4.84102075],9.13007069,28.32517672,15
850,2022/6/29 19:08,[17.15987635 24.16296988],[22.80482789  4.61699714],20.34479118,106.7929669,5
851,2022/6/29 23:57,[4.47748409 8.04523103],[10.83224179 12.25366744],7.621934296,24.55483574,2
852,2022/6/29 21:58,[20.39091651  1.70041296],[ 1.04018113 11.75731689],21.80807823,112.2802934,12
853,2022/6/29 21:45,[20.91491076  5.80306029],[19.24513444  7.79484414],2.599106747,13,2
854,2022/6/29 18:55,[26.58258326 26.87069833],[8.91861613 6.89981262],26.6618081,130.4817804,14
855,2022/6/29 22:08,[12.33911916  7.21594756],[20.1715153  24.78194054],19.23305848,102.6239693,18
856,2022/6/29 22:26,[20.19276393 24.73051342],[11.90976487  4.68950912],21.68524675,111.8196753,5
857,2022/6/29 19:30,[22.13852842 10.81423515],[20.13812476  8.11931826],3.356216902,13.89054225,20
858,2022/6/29 23:07,[ 2.43688904 29.77745386],[ 4.68604524 29.65262982],2.252617284,13,20
859,2022/6/29 21:22,[29.31839798 23.81454312],[19.78268886 17.33421151],11.52928645,73.73482419,13
860,2022/6/29 23:14,[25.98304636  8.68318565],[14.03043637 18.58169908],15.5191963,88.69698611,4
861,2022/6/29 21:20,[12.33571428 12.82459362],[ 9.90854003 16.9269545 ],4.766606719,17.4165168,16
862,2022/6/29 21:23,[25.51723584  6.04585134],[28.03299116 20.67262961],14.84155206,86.15582021,17
863,2022/6/29 21:49,[24.69819638 16.68572078],[23.38550104  0.48601192],16.25280702,91.44802634,2
864,2022/6/29 18:22,[24.55141274  1.20416577],[26.69740129 29.75888242],28.63524244,137.8821591,2
865,2022/6/29 21:33,[8.82202387 6.30955669],[22.96090092  7.59079023],14.19680963,83.73803611,14
866,2022/6/29 22:10,[25.9668715   3.08527776],[ 3.77865589 29.37454665],34.40120013,159.5045005,7
867,2022/6/29 19:45,[20.21516695 25.40661673],[ 9.72988132 20.29451249],11.66511142,74.24416784,9
868,2022/6/29 21:37,[17.82725482 18.0945036 ],[20.47597379 17.26077519],2.77683547,13,7
869,2022/6/29 23:07,[12.87187108  8.27768083],[23.05743993  6.7881729 ],10.29390337,69.10213765,2
870,2022/6/29 20:27,[20.77062918  6.99998468],[18.7599051  22.41234801],15.54297124,88.78614214,19
871,2022/6/29 19:32,[6.56141667 1.79829903],[ 3.92921229 18.17990902],16.59173426,92.71900348,4
872,2022/6/29 18:26,[25.48339219  1.34990464],[22.02453777 10.23955938],9.53884874,29.34712185,19
873,2022/6/29 21:48,[14.3558511 27.8657865],[ 9.95914514 13.96010802],14.58420094,85.19075354,3
874,2022/6/29 23:06,[0.41047244 2.4479616 ],[7.75774773 0.83556722],7.522118706,24.30529677,11
875,2022/6/29 21:13,[18.94125978 12.7919507 ],[16.44435608  5.23941558],7.954578237,25.38644559,3
876,2022/6/29 21:22,[ 8.87796088 19.91473425],[28.95908171  1.51250321],27.23772239,132.6414589,12
877,2022/6/29 19:14,[26.71152963 17.30643604],[16.917587   15.00835606],10.05994452,68.22479194,4
878,2022/6/29 20:00,[2.08182258 2.69630555],[18.02736017 10.22875714],17.63513527,96.63175727,19
879,2022/6/29 21:02,[27.518042   12.19771612],[ 4.29844376 21.44156501],24.9919684,124.2198815,8
880,2022/6/29 18:43,[ 8.80060264 15.76410922],[20.93498357 27.00792334],16.54287025,92.53576345,4
881,2022/6/29 23:04,[23.76573584 20.29083204],[20.38899547 28.37773932],8.763586308,27.40896577,15
882,2022/6/29 20:38,[8.87472292 0.03336283],[8.15863678 6.53674139],6.54268386,21.85670965,13
883,2022/6/29 23:24,[19.85503755 19.01134799],[17.80384148  0.4873033 ],18.63726475,100.3897428,3
884,2022/6/29 21:18,[21.86334163  9.70591237],[19.95167967 16.69735286],7.248081916,23.62020479,16
885,2022/6/29 22:43,[10.28192776  4.03728801],[ 2.83256693 24.94554999],22.19568417,113.7338156,16
886,2022/6/29 21:45,[27.55192626 19.4936414 ],[ 3.10302345 12.06081651],25.55378122,126.3266796,17
887,2022/6/29 21:10,[21.868176   23.39462652],[3.54655867e+00 9.21565361e-04],29.71442568,141.9290963,10
888,2022/6/29 18:29,[21.36411138 10.69788528],[7.63443995 0.38692409],17.17031736,94.88869008,5
889,2022/6/29 19:33,[16.2089822  25.53452206],[28.72894939 16.97234852],15.16774189,87.3790321,2
890,2022/6/29 18:23,[15.43383983  2.55169156],[16.46618405 11.39937237],8.90770398,27.76925995,11
891,2022/6/29 21:09,[18.21405843 11.66179044],[7.2089737  2.84895826],14.09886168,83.37073131,16
892,2022/6/29 19:19,[9.44755334 2.89934503],[ 5.30690852 29.62008476],27.03965368,131.8987013,4
893,2022/6/29 20:06,[13.32310671 15.956153  ],[26.20855586 29.86706701],18.96175964,101.6065987,16
894,2022/6/29 21:02,[17.48143348 24.37421463],[9.80823073 9.17231872],17.02867228,94.35752105,11
895,2022/6/29 20:34,[12.08111163 20.17521788],[20.46575068  9.45718304],13.60802862,81.53010731,16
896,2022/6/29 21:25,[ 3.99629772 18.97188769],[ 3.84977587 17.35477525],1.623736839,13,14
897,2022/6/29 18:02,[20.80266384 21.01834489],[22.60416332 26.18578265],5.472459531,19.18114883,1
898,2022/6/29 21:06,[14.99876976 21.90747569],[18.57518206  5.59919819],16.69582701,93.10935131,20
899,2022/6/29 21:20,[0.77068935 8.53624157],[13.29101119 18.51317833],16.00930124,90.53487966,1
900,2022/6/29 22:58,[25.49877992  5.8873715 ],[ 3.7664937  28.90439842],31.65558075,149.2084278,16
901,2022/6/29 19:46,[ 3.24133678 14.3547321 ],[17.56691186 16.24123263],14.44925554,84.68470828,10
902,2022/6/29 20:54,[2.58096471 1.71080742],[ 3.16450282 17.56763052],15.86755669,90.0033376,4
903,2022/6/29 20:14,[16.33034663  7.01222376],[19.13322426 24.60202506],17.81171617,97.29393562,16
904,2022/6/29 21:17,[ 1.2473688  14.94389831],[20.67931236  7.56935781],20.78423148,108.4408681,12
905,2022/6/29 19:47,[ 9.23312716 18.40913709],[26.9380588  24.29773261],18.65851446,100.4694292,6
906,2022/6/29 18:34,[17.49390657 21.90665153],[10.94467411 19.22896584],7.075482072,23.18870518,18
907,2022/6/29 18:06,[13.98544773  5.69808409],[21.05214822 16.69393912],13.07084861,79.5156823,11
908,2022/6/29 20:57,[10.75864746 27.3401757 ],[0.62802353 9.47319454],20.53919563,107.5219836,8
909,2022/6/29 23:39,[ 1.70644193 22.99581949],[21.06322362  9.94056656],23.34790411,118.0546404,11
910,2022/6/29 21:43,[20.26988707 11.87811679],[22.68761374 13.62550988],2.983083122,13,9
911,2022/6/29 21:09,[12.36839183 28.04189746],[7.526373  3.6134202],24.90372759,123.8889785,11
912,2022/6/29 23:40,[17.5362934  29.07965437],[11.33517641  1.86110291],27.91600608,135.1850228,3
913,2022/6/29 22:16,[10.17915802 15.17794963],[ 4.8576902  19.74306654],7.011298894,23.02824724,17
914,2022/6/29 21:00,[29.93248167 13.55218428],[10.6418567  12.02112501],19.35128818,103.0673307,14
915,2022/6/29 21:37,[ 3.45438535 26.49820804],[12.44476967 11.61823234],17.38507081,95.69401552,2
916,2022/6/29 21:00,[19.79070819 13.26100263],[19.44700406  1.8433887 ],11.42278601,73.33544754,9
917,2022/6/29 18:10,[24.41170031 28.21511859],[19.46296158 28.63697787],4.966687049,17.91671762,17
918,2022/6/29 21:52,[ 4.54296943 14.32248568],[18.05420202 17.45209942],13.86895411,82.50857792,16
919,2022/6/29 20:09,[12.04385337 10.14253228],[ 3.80472068 11.75227352],8.394913605,26.48728401,2
920,2022/6/29 18:28,[ 4.87982445 22.03097029],[6.26492806 1.75695916],20.32127062,106.7047648,11
921,2022/6/29 20:15,[16.57098413 17.85689198],[26.15739184 17.30944837],9.602026201,29.5050655,18
922,2022/6/29 20:45,[10.36442561 24.09035645],[16.2083668   2.37840854],22.48466879,114.817508,16
923,2022/6/29 20:05,[16.97551681 27.24055636],[11.88937876  8.88977406],19.04258416,101.9096906,15
924,2022/6/29 20:39,[4.30408371 4.54336566],[12.98314453 17.87039472],15.9039555,90.13983311,12
925,2022/6/29 18:57,[ 2.41846216 28.18705767],[22.65400852 17.59871755],22.83835115,116.1438168,14
926,2022/6/29 18:09,[24.85316013  2.4056027 ],[14.30516633 18.90279381],19.58104919,103.9289345,11
927,2022/6/29 23:20,[24.85958718 23.5040868 ],[ 8.31207749 28.22640509],17.20814827,95.03055603,5
928,2022/6/29 22:35,[ 3.73037524 26.25400856],[29.12820749  5.3146057 ],32.91668992,153.9375872,7
929,2022/6/29 22:06,[21.66198193  1.20856556],[12.16268475 15.48849898],17.15089342,94.81585032,12
930,2022/6/29 21:23,[17.41935678 28.07811745],[20.16752062 14.43833854],13.913877,82.67703876,20
931,2022/6/29 22:51,[24.29025109 28.51598463],[ 0.66198446 29.47563817],23.64774659,119.1790497,4
932,2022/6/29 23:39,[ 2.58396417 24.43160338],[8.41004258 3.96538973],21.27931133,110.2974175,7
933,2022/6/29 23:19,[13.19566919 19.31869738],[11.42855535  1.63696225],17.76981848,97.13681929,12
934,2022/6/29 23:35,[17.98383419 27.07209828],[11.49646098  6.48998333],21.58030276,111.4261353,14
935,2022/6/29 20:02,[13.27732038  1.45088133],[24.61462753 24.79022433],25.94724388,127.8021646,4
936,2022/6/29 18:45,[17.6400139  10.59308667],[23.99350093 16.64061074],8.771507561,27.4287689,10
937,2022/6/29 18:48,[24.77796926 18.94376378],[23.5321642 17.9568898],1.589323914,13,17
938,2022/6/29 22:30,[12.42423205 28.7383758 ],[16.23341475 18.15268556],11.25018714,72.68820178,9
939,2022/6/29 23:17,[ 6.61462918 18.76952368],[17.14822948  5.54515194],16.90682535,93.90059506,20
940,2022/6/29 19:50,[ 1.78761292 18.13077959],[22.91076808 15.70204113],21.26232477,110.2337179,20
941,2022/6/29 23:17,[ 6.80317876 19.9956593 ],[ 2.4031718  13.25501114],8.049621037,25.62405259,4
942,2022/6/29 18:25,[4.90100275 5.53377153],[ 6.06881847 11.60121171],6.178804407,20.94701102,3
943,2022/6/29 23:23,[ 1.53450617 11.93380323],[15.35122341 14.49882855],14.0527944,83.19797898,14
944,2022/6/29 21:36,[11.48352301 25.17439824],[ 4.35980077 15.17090231],12.28077153,76.55289323,6
945,2022/6/29 19:19,[1.86124251 2.13467037],[17.21597549 16.98055275],21.35809094,110.592841,13
946,2022/6/29 18:27,[26.34100539 16.73621027],[28.79373061  1.46084545],15.47102554,88.51634579,16
947,2022/6/29 22:44,[2.94023054 1.32197585],[ 5.55830551 16.23810333],15.14414658,87.29054967,6
948,2022/6/29 19:12,[19.36716544  1.36755474],[28.3791267 25.2649613],25.54019354,126.2757258,16
949,2022/6/29 18:09,[8.89837446 2.31562591],[5.0966122  3.80833241],4.084307659,15.71076915,2
950,2022/6/29 21:02,[ 3.69851338 15.55685066],[ 7.37542327 10.7441915 ],6.056513404,20.64128351,19
951,2022/6/29 21:20,[29.68516    20.52942747],[28.46942001  4.27669665],16.2981374,91.61801525,5
952,2022/6/29 21:41,[11.46418424 16.6419541 ],[2.30274186 0.12562331],18.8870646,101.3264923,14
953,2022/6/29 19:24,[20.11303001 19.2545855 ],[12.3236643  14.68932228],9.028612658,28.07153164,15
954,2022/6/29 22:31,[12.46329002  0.72015135],[10.06114819  5.31246766],5.182630078,18.4565752,5
955,2022/6/29 23:29,[ 2.95272567 28.70161302],[17.98079175 21.85968853],16.51225911,92.42097165,20
956,2022/6/29 23:31,[ 9.4609123  11.79441388],[7.10771982 2.90897013],9.191769448,28.47942362,17
957,2022/6/29 20:45,[ 5.37094912 23.92542136],[20.32637416 16.40786628],16.73852957,93.2694859,18
958,2022/6/29 21:35,[14.25269619 27.67302851],[2.18204843 8.4180244 ],22.72566216,115.7212331,19
959,2022/6/29 23:09,[10.49813561 23.47277437],[29.7754386   7.22011544],25.21434776,125.0538041,12
960,2022/6/29 20:09,[26.22922002 24.91868281],[ 6.73972193 11.97997741],23.39338867,118.2252075,5
961,2022/6/29 20:59,[12.29018608 29.34662006],[ 5.42675704 23.97473913],8.715719293,27.28929823,20
962,2022/6/29 21:06,[10.02578143 21.92611037],[12.60033013 17.35079289],5.249936292,18.62484073,19
963,2022/6/29 23:22,[24.9783532  24.12496695],[25.99269551  1.78851976],22.35946697,114.3480012,13
964,2022/6/29 18:06,[20.76151659  4.1996213 ],[12.47455704 16.45765245],14.79638558,85.98644593,12
965,2022/6/29 23:17,[12.08218454 15.58835027],[29.89578926  4.05651941],21.22045325,110.0766997,16
966,2022/6/29 21:59,[20.26368136 11.88002899],[3.99029397 4.7621029 ],17.76198213,97.10743297,3
967,2022/6/29 19:18,[28.47819319 26.3880449 ],[27.21125881 29.74598327],3.588993289,14.47248322,19
968,2022/6/29 19:44,[ 6.2494617  10.66318012],[20.0765709 14.5140762],14.35333931,84.32502241,19
