订单id,是否被司机接单,接单司机id,下单时间,乘客位置,目的地位置,订单距离,订单收益,乘客最长等待接单时间,接单时刻,乘客实际等待时间
2643,0,-1,2022-06-29 19:25:00,[28.30901012 20.80400718],[28.21204117 16.63537667],4.169758181,15.92439545,0:05:00,0:00:00,0:00:00
2689,1,39,2022-06-29 19:25:00,[3.31624093 27.66277961],[22.53445103 17.69338802],21.65013552,111.6880082,0:05:00,2022-06-29 19:25:09,0:22:52
2010,1,289,2022-06-29 19:25:00,[24.81474445 12.75007242],[8.26340039 7.95104754],17.23303891,95.1238959,0:12:00,2022-06-29 19:30:49,0:59:39
2684,1,212,2022-06-29 19:25:00,[9.37968943 5.34699297],[25.77546598 12.105683],17.73418675,97.00320031,0:17:00,2022-06-29 19:25:59,0:19:30
843,0,-1,2022-06-29 19:25:00,[8.25717543 21.28316594],[8.14476008 27.12729874],5.845213891,20.11303473,0:19:00,0:00:00,0:00:00
500,0,-1,2022-06-29 19:25:00,[18.88673091 1.62996104],[22.45935702 9.52760386],8.668126636,27.17031659,0:20:00,0:00:00,0:00:00
2994,0,-1,2022-06-29 19:26:00,[1.04717577 16.24924523],[11.63535299 3.03229477],16.93509009,94.00658784,0:02:00,0:00:00,0:00:00
1469,0,-1,2022-06-29 19:26:00,[15.51395676 3.51193239],[15.84533164 3.80618484],0.443163422,13.0,0:06:00,0:00:00,0:00:00
495,1,2,2022-06-29 19:26:00,[3.68762035 26.65977241],[15.09251852 13.48049226],17.42885904,95.8582214,0:07:00,2022-06-29 19:30:41,1:04:33
2520,0,-1,2022-06-29 19:26:00,[14.27780092 28.63037855],[7.42054115 21.94937712],9.573807582,29.43451896,0:07:00,0:00:00,0:00:00
2678,0,-1,2022-06-29 19:26:00,[13.9461279 28.54740928],[28.34506359 23.38825928],15.2952992,87.85737201,0:07:00,0:00:00,0:00:00
1318,1,225,2022-06-29 19:26:00,[18.84091394 24.8981878],[12.46883346 7.74901287],18.29474269,99.10528509,0:10:00,2022-06-29 19:26:59,0:45:18
2004,1,125,2022-06-29 19:26:00,[28.74983059 2.93121826],[0.44995501 4.8330007],28.36370453,136.863892,0:10:00,2022-06-29 19:26:05,0:59:41
2022,0,-1,2022-06-29 19:26:00,[6.68850026 5.64175699],[12.84058057 19.7485135],15.38988861,88.21208229,0:10:00,0:00:00,0:00:00
540,1,32,2022-06-29 19:26:00,[4.41909133 0.23524772],[18.92765371 13.43020276],19.61135438,104.0425789,0:13:00,2022-06-29 19:26:19,0:35:03
1752,0,-1,2022-06-29 19:26:00,[10.09351055 6.33624776],[9.39546152 5.36523206],1.19588626,13.0,0:14:00,0:00:00,0:00:00
2431,0,-1,2022-06-29 19:26:00,[5.9918484 7.26931819],[12.42203477 6.98190726],6.436606388,21.59151597,0:14:00,0:00:00,0:00:00
2601,1,10,2022-06-29 19:26:00,[1.570463 28.45968473],[19.24471107 26.30756796],17.80479293,97.2679735,0:20:00,2022-06-29 19:27:25,0:35:20
1605,0,-1,2022-06-29 19:27:00,[16.52071634 24.50380109],[28.78776443 23.7798743],12.28839041,76.58146402,0:02:00,0:00:00,0:00:00
2198,1,172,2022-06-29 19:27:00,[7.06221747 21.80939614],[11.34093187 0.24324591],21.98650115,112.9493793,0:03:00,2022-06-29 19:27:16,0:22:11
281,1,244,2022-06-29 19:27:00,[20.76484025 1.86875394],[15.28266384 29.90090562],28.56318934,137.61196,0:05:00,2022-06-29 19:27:06,0:40:51
1364,0,-1,2022-06-29 19:27:00,[14.15707532 14.70937468],[25.40355006 24.95824625],15.21586549,87.55949557,0:09:00,0:00:00,0:00:00
2707,0,-1,2022-06-29 19:27:00,[0.23278945 14.2587893],[5.78405708 18.82126513],7.185593786,23.46398446,0:12:00,0:00:00,0:00:00
2030,0,-1,2022-06-29 19:27:00,[9.39752221 22.60998414],[6.60198764 11.65593444],11.30514123,72.89427962,0:14:00,0:00:00,0:00:00
2125,0,-1,2022-06-29 19:27:00,[17.29216654 23.76009378],[9.72940992 21.48493615],7.897571151,25.24392788,0:14:00,0:00:00,0:00:00
384,0,-1,2022-06-29 19:27:00,[2.38219754 21.94489471],[5.62235832 25.74531159],4.99417765,17.98544413,0:15:00,0:00:00,0:00:00
1540,0,-1,2022-06-29 19:27:00,[8.41365194 4.79248381],[4.92190765 8.55559788],5.133547092,18.33386773,0:15:00,0:00:00,0:00:00
1954,0,-1,2022-06-29 19:27:00,[23.26228544 17.12049525],[22.82114418 4.49588397],12.63231632,77.87118622,0:16:00,0:00:00,0:00:00
1834,0,-1,2022-06-29 19:27:00,[15.29271201 17.55782627],[10.78016972 14.26077203],5.588703299,19.47175825,0:18:00,0:00:00,0:00:00
2843,0,-1,2022-06-29 19:28:00,[11.61466182 18.6778139],[4.74397937 25.81813471],9.909109882,30.2727747,0:01:00,0:00:00,0:00:00
1310,0,-1,2022-06-29 19:28:00,[12.52148825 4.32936131],[2.80678221 0.50014652],10.44214535,69.65804506,0:05:00,0:00:00,0:00:00
1789,1,90,2022-06-29 19:28:00,[7.86105014 26.45151919],[26.75460634 5.89323946],27.92148513,135.2055692,0:06:00,2022-06-29 19:28:53,0:47:16
406,0,-1,2022-06-29 19:28:00,[0.37212109 14.06303896],[9.03795782 17.95072453],9.497937953,29.24484488,0:07:00,0:00:00,0:00:00
1889,0,-1,2022-06-29 19:28:00,[21.36023884 11.54876168],[12.06884034 23.49870277],15.13707958,87.26404841,0:07:00,0:00:00,0:00:00
582,0,-1,2022-06-29 19:28:00,[22.62744779 11.79585603],[17.71913502 19.83042763],9.415193837,29.03798459,0:08:00,0:00:00,0:00:00
2547,0,-1,2022-06-29 19:28:00,[21.48382921 10.33314865],[23.59957548 10.1680866],2.122175241,13.0,0:11:00,0:00:00,0:00:00
1498,1,269,2022-06-29 19:28:00,[11.52057222 25.6319854],[22.46997052 8.16946192],20.61138156,107.7926808,0:12:00,2022-06-29 19:30:20,0:10:27
1517,1,266,2022-06-29 19:28:00,[4.55940547 3.90953964],[10.36881111 24.23107107],21.13560582,109.7585218,0:12:00,2022-06-29 19:28:57,1:16:06
831,1,110,2022-06-29 19:28:00,[29.70996911 0.77308796],[18.1058642 19.78517945],22.27363629,114.0261361,0:13:00,2022-06-29 19:28:56,0:52:01
1767,0,-1,2022-06-29 19:28:00,[26.129028 10.27002247],[23.09316922 16.84067473],7.238087421,23.59521855,0:18:00,0:00:00,0:00:00
2829,1,119,2022-06-29 19:28:00,[26.22169689 29.93353163],[7.34058564 25.26748756],19.44912156,103.4342058,0:18:00,2022-06-29 19:30:24,1:29:40
1515,0,-1,2022-06-29 19:29:00,[17.16851444 13.25561124],[10.40156284 22.39356387],11.37074369,73.14028884,0:04:00,0:00:00,0:00:00
641,1,158,2022-06-29 19:29:00,[1.68528232 14.73287188],[27.81331887 3.16179654],28.57558535,137.6584451,0:11:00,2022-06-29 19:29:50,0:43:02
20,1,208,2022-06-29 19:29:00,[24.51216213 7.73708481],[5.12662762 20.0592966],22.97032545,116.6387204,0:13:00,2022-06-29 19:30:04,0:34:49
761,0,-1,2022-06-29 19:29:00,[22.81726927 4.63476612],[14.61796062 12.89955642],11.64196809,74.15738035,0:16:00,0:00:00,0:00:00
2515,1,224,2022-06-29 19:30:00,[14.11515237 1.43902676],[26.46144558 13.33181457],17.14261818,94.78481816,0:10:00,2022-06-29 19:34:59,0:50:40
340,1,15,2022-06-29 19:30:00,[3.55008573 12.29714669],[25.19406857 11.51498856],21.65811083,111.7179156,0:12:00,2022-06-29 19:30:15,0:54:08
2819,0,-1,2022-06-29 19:30:00,[24.09372499 12.80021942],[19.04742706 25.6889798],13.84143298,82.40537368,0:17:00,0:00:00,0:00:00
2624,0,-1,2022-06-29 19:30:00,[21.00562682 24.7880745],[21.94035286 29.6799986],4.980425106,17.95106277,0:18:00,0:00:00,0:00:00
134,0,-1,2022-06-29 19:30:00,[25.53620742 14.85439581],[14.41759732 17.77223354],11.49509755,73.6066158,0:20:00,0:00:00,0:00:00
857,0,-1,2022-06-29 19:30:00,[22.13852842 10.81423515],[20.13812476 8.11931826],3.356216902,13.89054225,0:20:00,0:00:00,0:00:00
762,0,-1,2022-06-29 19:31:00,[17.90732072 29.9867311],[23.08346682 11.93597109],18.7782434,100.9184128,0:01:00,0:00:00,0:00:00
1578,0,-1,2022-06-29 19:31:00,[6.01693979 6.46077849],[8.75601531 5.18271955],3.022576611,13.05644153,0:05:00,0:00:00,0:00:00
1880,0,-1,2022-06-29 19:31:00,[8.69962178 18.86715435],[3.53816025 19.64823314],5.220226933,18.55056733,0:06:00,0:00:00,0:00:00
2931,1,193,2022-06-29 19:31:00,[6.02922098 23.70222381],[23.51108966 3.37821447],26.80822799,131.030855,0:08:00,2022-06-29 19:31:36,0:03:35
368,1,153,2022-06-29 19:31:00,[6.14643822 26.33490234],[26.38745565 26.11735275],20.2421865,106.4081994,0:10:00,2022-06-29 19:32:56,0:11:21
1886,1,21,2022-06-29 19:31:00,[28.52824056 0.66608439],[9.11171555 27.63208459],33.22900254,155.1087595,0:10:00,2022-06-29 19:31:29,1:02:04
2540,1,181,2022-06-29 19:31:00,[1.43596797 12.23580077],[21.15103567 6.80611549],20.44909232,107.1840962,0:12:00,2022-06-29 19:32:50,0:37:31
336,0,-1,2022-06-29 19:31:00,[23.65844894 15.51807169],[13.20596994 4.4235758],15.24277391,87.66040215,0:14:00,0:00:00,0:00:00
1485,1,177,2022-06-29 19:31:00,[5.65499558 24.14900502],[29.01984334 8.05796799],28.36965956,136.8862233,0:14:00,2022-06-29 19:31:35,0:23:11
2322,1,93,2022-06-29 19:31:00,[5.52123104 8.87779047],[21.51143816 2.52811678],17.20479816,95.01799309,0:16:00,2022-06-29 19:34:53,0:58:48
2109,1,120,2022-06-29 19:31:00,[3.22359649 25.38357557],[22.0715396 6.35150335],26.78553214,130.9457455,0:18:00,2022-06-29 19:31:45,0:45:30
2875,1,54,2022-06-29 19:31:00,[12.20592323 7.85926693],[29.38352289 23.91718725],23.51439422,118.6789783,0:18:00,2022-06-29 19:32:34,0:39:12
1355,1,30,2022-06-29 19:31:00,[12.53952257 25.59854396],[25.68460866 2.97712995],26.16336485,128.6126182,0:19:00,2022-06-29 19:32:12,0:34:25
1961,0,-1,2022-06-29 19:31:00,[5.38977867 20.67327244],[16.95216849 25.76016165],12.63191593,77.86968475,0:20:00,0:00:00,0:00:00
2758,0,-1,2022-06-29 19:32:00,[21.4702944 26.54047132],[9.58944083 11.43327978],19.21931107,102.5724165,0:01:00,0:00:00,0:00:00
666,1,235,2022-06-29 19:32:00,[23.78274341 2.07137719],[14.22765063 16.82034885],17.57361554,96.40105826,0:03:00,2022-06-29 19:34:48,0:48:02
871,0,-1,2022-06-29 19:32:00,[6.56141667 1.79829903],[3.92921229 18.17990902],16.59173426,92.71900348,0:04:00,0:00:00,0:00:00
1680,0,-1,2022-06-29 19:32:00,[7.37999221 15.96260472],[14.47068626 21.08599332],8.747974215,27.36993554,0:08:00,0:00:00,0:00:00
849,0,-1,2022-06-29 19:32:00,[10.03203537 11.83716946],[15.89821761 4.84102075],9.13007069,28.32517672,0:15:00,0:00:00,0:00:00
889,0,-1,2022-06-29 19:33:00,[16.2089822 25.53452206],[28.72894939 16.97234852],15.16774189,87.3790321,0:02:00,0:00:00,0:00:00
2679,0,-1,2022-06-29 19:33:00,[18.0630549 13.64880952],[10.68535603 28.41262641],16.50456694,92.39212601,0:10:00,0:00:00,0:00:00
78,0,-1,2022-06-29 19:33:00,[18.72446724 12.28234957],[16.56141543 13.08379587],2.306752981,13.0,0:13:00,0:00:00,0:00:00
1347,1,74,2022-06-29 19:33:00,[19.97841498 24.67972405],[0.3984361 16.26045895],21.31336664,110.4251249,0:16:00,2022-06-29 19:33:02,0:42:32
536,1,239,2022-06-29 19:33:00,[18.67240925 23.43965567],[17.34895198 4.40888129],19.07673748,102.0377655,0:18:00,2022-06-29 19:33:20,0:25:45
392,0,-1,2022-06-29 19:33:00,[20.28532686 9.75312046],[20.5898159 2.08923444],7.669932364,24.67483091,0:20:00,0:00:00,0:00:00
166,0,-1,2022-06-29 19:34:00,[0.3486162 2.17340663],[11.77480669 14.39816504],16.73327665,93.24978743,0:07:00,0:00:00,0:00:00
2696,0,-1,2022-06-29 19:34:00,[8.46979052 14.44306038],[1.33185795 24.52597248],12.35375238,76.82657142,0:20:00,0:00:00,0:00:00
2253,1,246,2022-06-29 19:35:00,[27.10223268 3.13114374],[29.48064719 25.80743433],22.80068004,116.0025502,0:03:00,2022-06-29 19:35:53,1:08:52
615,1,218,2022-06-29 19:35:00,[8.91872371 2.76200958],[17.97133761 18.70946335],18.33769615,99.26636057,0:04:00,2022-06-29 19:38:40,0:51:05
2870,1,55,2022-06-29 19:35:00,[17.42741695 18.7676875],[1.55162648 6.33114991],20.16700747,106.126278,0:10:00,2022-06-29 19:36:33,0:31:10
2244,1,238,2022-06-29 19:35:00,[21.53811071 22.28464505],[1.52561907 6.63369789],25.40574677,125.7715504,0:12:00,2022-06-29 19:35:45,0:19:51
1853,1,123,2022-06-29 19:35:00,[19.10078743 6.63713459],[20.31221138 23.16720828],16.57440448,92.65401681,0:14:00,2022-06-29 19:44:36,0:14:01
1722,1,250,2022-06-29 19:36:00,[17.97832553 24.22433807],[3.28067709 11.91873879],19.16894998,102.3835624,0:03:00,2022-06-29 19:36:35,1:13:00
1967,0,-1,2022-06-29 19:36:00,[8.84793407 0.45794519],[6.60387733 8.45810653],8.308933275,26.27233319,0:13:00,0:00:00,0:00:00
757,0,-1,2022-06-29 19:36:00,[23.7778444 18.81986805],[22.50797292 4.56145702],14.31484749,84.18067809,0:14:00,0:00:00,0:00:00
2589,0,-1,2022-06-29 19:36:00,[12.10711177 21.07188428],[16.71197798 25.58868341],6.450292025,21.62573006,0:15:00,0:00:00,0:00:00
2780,0,-1,2022-06-29 19:36:00,[3.63243895 25.93977342],[14.80332838 17.16440633],14.2054862,83.77057324,0:17:00,0:00:00,0:00:00
1510,0,-1,2022-06-29 19:36:00,[22.69068164 23.82403685],[14.83791158 26.84242712],8.412887581,26.53221895,0:18:00,0:00:00,0:00:00
2808,1,274,2022-06-29 19:37:00,[23.15004319 27.58591887],[15.99601993 3.00194015],25.60375087,126.5140658,0:03:00,2022-06-29 19:38:17,1:12:16
1879,1,60,2022-06-29 19:37:00,[21.93308949 7.26550337],[5.15129967 15.89501667],18.87053177,101.2644941,0:06:00,2022-06-29 19:38:30,0:26:38
998,0,-1,2022-06-29 19:37:00,[15.13367825 9.3656921],[12.82399585 19.35655728],10.25436589,68.95387209,0:07:00,0:00:00,0:00:00
1467,0,-1,2022-06-29 19:37:00,[28.02098973 22.99053842],[19.73849734 24.71689145],8.460494968,26.65123742,0:09:00,0:00:00,0:00:00
2832,0,-1,2022-06-29 19:37:00,[13.97613926 7.16144052],[20.6952385 16.96692977],11.88671166,75.07516872,0:10:00,0:00:00,0:00:00
995,0,-1,2022-06-29 19:37:00,[28.03631642 9.10156631],[23.45672739 22.97575932],14.61047115,85.28926682,0:20:00,0:00:00,0:00:00
1006,1,62,2022-06-29 19:37:00,[28.35072194 20.47621436],[9.94850547 15.01737952],19.19480265,102.4805099,0:20:00,2022-06-29 19:38:22,0:30:45
1916,0,-1,2022-06-29 19:38:00,[24.50633958 0.41847056],[19.71356517 10.95281761],11.57338128,73.90017979,0:07:00,0:00:00,0:00:00
91,0,-1,2022-06-29 19:38:00,[8.6608121 10.67018149],[21.57137716 8.91365147],13.02950834,79.36065629,0:08:00,0:00:00,0:00:00
1860,1,233,2022-06-29 19:38:00,[29.39203004 8.04828061],[1.22934667 21.15189853],31.06189848,146.9821193,0:09:00,2022-06-29 19:38:10,0:55:44
90,0,-1,2022-06-29 19:38:00,[2.48396004 18.09456328],[7.36047329 11.67886842],8.058630285,25.64657571,0:15:00,0:00:00,0:00:00
1988,0,-1,2022-06-29 19:38:00,[19.44627532 12.39583436],[12.16858171 20.3865551],10.80816553,71.03062075,0:15:00,0:00:00,0:00:00
2150,0,-1,2022-06-29 19:38:00,[28.36889033 13.28811365],[17.97880699 14.2901488],10.43829039,69.64358897,0:15:00,0:00:00,0:00:00
2738,0,-1,2022-06-29 19:38:00,[24.36718616 20.37386494],[18.20766841 16.94438343],7.049893782,23.12473446,0:20:00,0:00:00,0:00:00
987,1,165,2022-06-29 19:39:00,[20.06629593 23.95967341],[27.98258817 0.60413547],24.66067386,122.977527,0:03:00,2022-06-29 19:39:35,0:44:11
2089,0,-1,2022-06-29 19:39:00,[19.34718972 25.54453348],[18.27586174 25.59518936],1.072524893,13.0,0:03:00,0:00:00,0:00:00
1013,1,152,2022-06-29 19:39:00,[14.26427146 25.4729406],[11.50191423 5.04835766],20.61053628,107.7895111,0:05:00,2022-06-29 19:39:52,0:28:29
2162,0,-1,2022-06-29 19:39:00,[5.98142457 9.22965262],[1.27003478 19.00605881],10.85243345,71.19662543,0:07:00,0:00:00,0:00:00
979,1,187,2022-06-29 19:39:00,[15.64131064 26.89723975],[5.88882907 0.67693535],27.97526157,135.4072309,0:10:00,2022-06-29 19:39:12,0:49:22
1115,1,56,2022-06-29 19:39:00,[27.9860307 27.67935419],[15.0711546 9.83651982],22.02636518,113.0988694,0:12:00,2022-06-29 19:39:41,1:10:58
2337,0,-1,2022-06-29 19:39:00,[15.34309219 13.20445342],[15.37285654 20.18140835],6.977018417,22.94254604,0:12:00,0:00:00,0:00:00
1564,0,-1,2022-06-29 19:39:00,[18.83876206 8.25570635],[27.28760085 19.01668385],13.68142952,81.8053607,0:16:00,0:00:00,0:00:00
2258,0,-1,2022-06-29 19:39:00,[3.17173681 19.94423276],[8.58542612 5.96750441],14.98856121,86.70710454,0:19:00,0:00:00,0:00:00
158,0,-1,2022-06-29 19:40:00,[6.39314112 0.93402249],[19.55000476 11.05579031],16.59979653,92.74923698,0:02:00,0:00:00,0:00:00
425,0,-1,2022-06-29 19:40:00,[24.07757039 17.1614593],[15.38003178 8.8046647],12.06164143,75.73115535,0:04:00,0:00:00,0:00:00
2993,0,-1,2022-06-29 19:40:00,[3.29171404 3.65255993],[17.83421565 10.34667523],16.00923273,90.53462275,0:05:00,0:00:00,0:00:00
2462,0,-1,2022-06-29 19:40:00,[14.27945071 29.81319308],[21.86706407 28.57473901],7.688019578,24.72004895,0:08:00,0:00:00,0:00:00
1267,1,297,2022-06-29 19:40:00,[1.68641716 22.4256191],[25.52558272 8.58405127],27.5661897,133.8732114,0:12:00,2022-06-29 19:40:25,0:09:01
2041,1,236,2022-06-29 19:40:00,[4.93178053 24.12327738],[23.75883043 3.81543568],27.6923499,134.3463121,0:12:00,2022-06-29 19:40:25,1:12:37
1713,1,16,2022-06-29 19:40:00,[8.03620748 18.12014993],[26.14000777 29.96714099],21.63559063,111.6334649,0:18:00,2022-06-29 19:43:22,0:51:10
1865,0,-1,2022-06-29 19:40:00,[18.95324531 7.71355512],[28.45962243 5.09275495],9.86102426,30.15256065,0:19:00,0:00:00,0:00:00
2110,1,195,2022-06-29 19:40:00,[4.35858029 9.48877046],[29.28211758 7.70494724],24.9872915,124.2023431,0:19:00,2022-06-29 19:42:03,0:58:38
2937,1,135,2022-06-29 19:40:00,[1.92705744 5.82161641],[19.68449144 25.6477697],26.6158377,130.3093914,0:20:00,2022-06-29 19:41:42,1:16:45
124,0,-1,2022-06-29 19:41:00,[6.61458627 5.59314786],[23.38753421 10.50375778],17.47700982,96.03878681,0:01:00,0:00:00,0:00:00
2593,0,-1,2022-06-29 19:41:00,[7.39852268 20.05082106],[22.20448181 13.44386098],16.2132152,91.29955702,0:02:00,0:00:00,0:00:00
2648,0,-1,2022-06-29 19:41:00,[6.20239937 18.64888734],[3.84689842 7.95542625],10.94981711,71.56181417,0:04:00,0:00:00,0:00:00
1503,1,142,2022-06-29 19:41:00,[7.43437329 1.09022245],[3.05541795 21.85481802],21.22130248,110.0798843,0:05:00,2022-06-29 19:44:26,0:57:30
1489,1,273,2022-06-29 19:41:00,[10.98859159 1.58807807],[22.64797619 28.65525481],29.47156776,141.0183791,0:07:00,2022-06-29 19:41:08,1:03:23
395,0,-1,2022-06-29 19:41:00,[9.1593203 6.37933129],[0.99568064 9.11839204],8.610892308,27.02723077,0:08:00,0:00:00,0:00:00
51,0,-1,2022-06-29 19:41:00,[12.72392014 22.09332707],[28.03101044 27.76705539],16.32477279,91.71789796,0:10:00,0:00:00,0:00:00
417,0,-1,2022-06-29 19:41:00,[7.12300405 15.37091333],[3.12674408 11.53533983],5.539108031,19.34777008,0:15:00,0:00:00,0:00:00
164,0,-1,2022-06-29 19:41:00,[6.0157418 14.7478364],[1.92626811 17.45914206],4.90662546,17.76656365,0:20:00,0:00:00,0:00:00
2447,0,-1,2022-06-29 19:42:00,[26.04971891 26.79708442],[26.59129154 16.25060472],10.5603757,70.10140887,0:02:00,0:00:00,0:00:00
1039,0,-1,2022-06-29 19:42:00,[0.29732086 23.34138919],[13.82200801 29.66521624],14.93010217,86.48788314,0:06:00,0:00:00,0:00:00
298,1,6,2022-06-29 19:42:00,[15.36665762 20.40683338],[1.25018702 2.54376048],22.76761111,115.8785417,0:07:00,2022-06-29 19:42:53,0:44:45
2633,1,144,2022-06-29 19:42:00,[9.7192832 20.36634697],[16.89594277 4.86688713],17.08033073,94.55124025,0:16:00,2022-06-29 19:44:35,0:10:25
2353,0,-1,2022-06-29 19:42:00,[27.83430185 9.97969799],[15.0962825 0.4223899],15.92480062,90.21800234,0:19:00,0:00:00,0:00:00
2959,0,-1,2022-06-29 19:42:00,[14.50062909 9.95070755],[5.44492885 7.33356631],9.426300185,29.06575046,0:19:00,0:00:00,0:00:00
1882,0,-1,2022-06-29 19:43:00,[26.02063917 7.00827096],[23.35115714 18.2571478],11.56128731,73.85482743,0:03:00,0:00:00,0:00:00
1806,1,130,2022-06-29 19:43:00,[13.54916987 25.7018984],[28.32284358 10.0783846],21.5024561,111.1342104,0:04:00,2022-06-29 19:43:33,1:07:37
233,0,-1,2022-06-29 19:43:00,[21.48452023 8.17872002],[12.40647305 3.6565828],10.14202473,68.53259275,0:09:00,0:00:00,0:00:00
10,0,-1,2022-06-29 19:43:00,[0.60213593 9.66237497],[6.34344021 9.82492057],5.74360478,19.85901195,0:14:00,0:00:00,0:00:00
1444,0,-1,2022-06-29 19:43:00,[22.23926125 24.82830784],[29.03593698 26.69509182],7.048381615,23.12095404,0:16:00,0:00:00,0:00:00
569,0,-1,2022-06-29 19:44:00,[14.92619556 6.14040327],[17.7339091 5.58407693],2.862298776,13.0,0:04:00,0:00:00,0:00:00
797,1,8,2022-06-29 19:44:00,[3.56127287 29.41704681],[6.44087662 2.0170254],27.55092178,133.8159567,0:05:00,2022-06-29 19:44:07,0:54:19
1477,1,280,2022-06-29 19:44:00,[25.63546308 20.4952669],[1.56998572 23.48545854],24.25053497,121.4395062,0:07:00,2022-06-29 19:44:23,1:00:10
1641,0,-1,2022-06-29 19:44:00,[21.33365451 1.55898294],[25.79243417 13.74759944],12.97856264,79.1696099,0:12:00,0:00:00,0:00:00
1187,0,-1,2022-06-29 19:44:00,[13.49831023 20.78726733],[21.99481134 29.86264539],12.43193541,77.1197578,0:17:00,0:00:00,0:00:00
2233,0,-1,2022-06-29 19:44:00,[10.89397771 25.34127501],[12.55150013 13.22565338],12.22847775,76.35679156,0:17:00,0:00:00,0:00:00
171,0,-1,2022-06-29 19:44:00,[9.79383925 15.5313493],[2.63599497 10.51880794],8.738438395,27.34609599,0:19:00,0:00:00,0:00:00
968,0,-1,2022-06-29 19:44:00,[6.2494617 10.66318012],[20.0765709 14.5140762],14.35333931,84.32502241,0:19:00,0:00:00,0:00:00
1705,0,-1,2022-06-29 19:44:00,[5.88702845 20.70226063],[11.71129338 12.47324403],10.08160583,68.30602186,0:19:00,0:00:00,0:00:00
240,0,-1,2022-06-29 19:45:00,[10.60264138 7.10611677],[23.41576546 8.24418107],12.86356634,78.73837378,0:01:00,0:00:00,0:00:00
1836,1,88,2022-06-29 19:45:00,[11.4422643 4.22605812],[18.74831311 21.86611528],19.09319162,102.0994686,0:01:00,2022-06-29 19:45:50,0:53:20
1084,0,-1,2022-06-29 19:45:00,[27.28645419 17.0686645],[22.86523762 24.35420155],8.52210104,26.8052526,0:04:00,0:00:00,0:00:00
1553,1,159,2022-06-29 19:45:00,[0.38464949 23.86633176],[14.31439128 3.92643416],24.32359395,121.7134773,0:05:00,2022-06-29 19:45:31,0:28:50
688,1,47,2022-06-29 19:45:00,[27.23515542 15.2117894],[5.63761142 2.30915008],25.15813999,124.843025,0:06:00,2022-06-29 19:45:26,0:13:00
1900,1,173,2022-06-29 19:45:00,[5.7386747 12.22215815],[28.10847762 11.31755957],22.3880857,114.4553214,0:06:00,2022-06-29 19:45:33,0:34:48
867,0,-1,2022-06-29 19:45:00,[20.21516695 25.40661673],[9.72988132 20.29451249],11.66511142,74.24416784,0:09:00,0:00:00,0:00:00
354,0,-1,2022-06-29 19:45:00,[10.42029979 26.99500037],[0.6547019 19.91369059],12.06282928,75.73560981,0:11:00,0:00:00,0:00:00
2584,1,58,2022-06-29 19:45:00,[27.13276027 5.94312583],[0.77421505 0.60839921],26.89297705,131.3486639,0:14:00,2022-06-29 19:45:20,0:54:35
1753,1,156,2022-06-29 19:45:00,[27.05748324 11.91560659],[7.35837915 13.45223523],19.75894555,104.5960458,0:16:00,2022-06-29 19:45:44,0:27:18
2784,0,-1,2022-06-29 19:45:00,[18.7029538 19.33188487],[21.42162992 8.77838182],10.89805608,71.36771031,0:16:00,0:00:00,0:00:00
577,0,-1,2022-06-29 19:45:00,[9.12596159 9.11827537],[6.91249986 0.04421466],9.34012797,28.85031992,0:17:00,0:00:00,0:00:00
2711,1,229,2022-06-29 19:45:00,[14.52639197 24.94920121],[26.88085096 12.43860187],17.582598,96.43474251,0:20:00,2022-06-29 20:03:53,0:37:31
139,1,44,2022-06-29 19:46:00,[4.75815316 26.42612278],[26.15530583 0.87741849],33.32528219,155.4698082,0:03:00,2022-06-29 19:46:33,0:07:01
